Meter,DateTime,kWh_IMP,kWh_EXP,kvarh_IMP,kvarh_EXP,kVAh,V,I,kW,I_THD
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 13:38:07,13340.754,0.0,645.723,1598.415,14124.762,239.9,0.91,0.204,33.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 13:54:47,13340.809,0.0,645.723,1598.422,14124.817,240.0,0.95,0.212,34.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 14:13:06,13340.848,0.0,645.723,1598.446,14124.868,238.8,0.71,0.097,52.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 14:29:46,13340.872,0.0,645.723,1598.479,14124.908,239.2,0.73,0.099,51.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 14:38:06,13340.886,0.0,645.723,1598.495,14124.929,238.7,0.98,0.22,32.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 14:54:46,13340.94,0.0,645.723,1598.501,14124.984,240.2,0.93,0.204,35.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 15:13:06,13340.999,0.0,645.723,1598.509,14125.044,237.9,0.94,0.207,36.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 15:29:46,13341.024,0.0,645.723,1598.541,14125.084,239.1,0.72,0.098,51.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 15:38:06,13341.037,0.0,645.723,1598.557,14125.106,239.2,0.71,0.096,48.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 16:06:54,13341.109,0.0,645.723,1598.586,14125.19,240.2,0.7,0.165,12.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 16:23:34,13341.165,0.0,645.723,1598.594,14125.247,239.8,0.91,0.204,34.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 16:40:14,13341.191,0.0,645.723,1598.625,14125.288,239.4,0.73,0.098,51.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 16:48:34,13341.201,0.0,645.723,1598.641,14125.307,239.4,0.74,0.102,51.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 17:13:07,13341.261,0.0,645.723,1598.669,14125.378,238.4,0.92,0.204,34.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 17:29:47,13341.314,0.0,645.723,1598.676,14125.432,238.0,0.93,0.204,36.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 17:38:07,13341.335,0.0,645.723,1598.686,14125.457,238.5,0.71,0.096,49.6
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 17:54:47,13341.359,0.0,645.723,1598.718,14125.497,238.1,0.73,0.096,50.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 18:13:07,13341.391,0.0,645.723,1598.749,14125.545,238.2,0.93,0.205,36.6
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 18:29:47,13341.445,0.0,645.723,1598.757,14125.598,238.1,0.93,0.202,39.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 18:38:07,13341.473,0.0,645.723,1598.76,14125.627,238.4,0.91,0.201,36.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 18:54:47,13341.504,0.0,645.723,1598.786,14125.67,238.9,0.74,0.1,54.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 19:13:07,13341.532,0.0,645.723,1598.822,14125.716,238.6,1.15,0.267,49.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 19:29:47,13342.178,0.0,645.723,1598.83,14126.362,239.7,15.52,3.696,35.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 19:38:07,13342.459,0.0,645.723,1598.836,14126.646,238.9,15.61,3.73,3.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 19:54:47,13343.499,0.0,645.723,1598.848,14127.686,238.4,15.89,3.785,4.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 20:13:07,13344.341,0.0,645.724,1598.872,14128.529,239.8,15.19,3.63,53.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 20:29:47,13345.056,0.0,645.747,1598.891,14129.25,238.8,17.17,4.086,7.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 20:38:07,13345.172,0.0,645.762,1598.894,14129.368,238.3,1.6,0.37,23.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 20:54:47,13345.283,0.0,645.771,1598.904,14129.481,241.2,1.32,0.302,27.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 21:13:08,13345.373,0.0,645.771,1598.917,14129.572,241.0,1.3,0.3,25.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 21:29:48,13345.431,0.0,645.771,1598.946,14129.64,241.7,1.03,0.187,41.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 21:38:08,13345.886,0.0,645.771,1598.964,14130.096,242.3,1.0,0.182,37.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 21:54:48,13345.956,0.0,645.771,1598.986,14130.17,241.3,1.21,0.279,26.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 22:13:07,13346.064,0.0,645.771,1599.02,14130.287,242.3,1.38,0.32,36.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 22:29:47,13346.145,0.0,645.771,1599.032,14130.368,242.8,1.31,0.305,26.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 22:38:07,13346.185,0.0,645.771,1599.038,14130.409,242.7,1.2,0.276,26.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 22:54:47,13346.264,0.0,645.771,1599.051,14130.488,242.6,1.27,0.295,27.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 23:13:06,13346.318,0.0,645.771,1599.079,14130.554,243.0,0.76,0.111,42.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 23:29:46,13346.807,0.0,645.771,1599.112,14131.051,243.2,15.22,3.683,45.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 23:38:06,13346.822,0.0,645.771,1599.128,14131.073,243.1,0.94,0.216,31.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-19 23:54:46,13346.878,0.0,645.771,1599.135,14131.13,243.2,0.89,0.203,30.6
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 00:13:06,13346.923,0.0,645.771,1599.158,14131.184,243.3,0.69,0.095,44.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 00:37:48,13346.962,0.0,645.771,1599.207,14131.248,243.3,0.7,0.095,46.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 00:54:28,13347.012,0.0,645.771,1599.22,14131.301,243.4,0.9,0.204,33.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 01:13:07,13347.063,0.0,645.771,1599.238,14131.359,243.3,0.88,0.202,43.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 01:29:47,13347.09,0.0,645.771,1599.272,14131.402,244.2,0.7,0.095,44.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 01:38:07,13347.103,0.0,645.771,1599.289,14131.424,243.7,0.71,0.097,44.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 01:54:47,13347.143,0.0,645.772,1599.308,14131.472,243.9,0.92,0.212,33.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 02:13:07,13347.2,0.0,645.772,1599.321,14131.533,244.2,0.89,0.204,42.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 02:29:47,13347.227,0.0,645.772,1599.356,14131.576,244.2,0.7,0.097,42.8
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 02:38:07,13347.241,0.0,645.772,1599.373,14131.598,244.4,0.7,0.096,43.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 02:54:47,13347.277,0.0,645.772,1599.399,14131.646,244.4,0.89,0.204,31.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 03:13:07,13347.336,0.0,645.772,1599.408,14131.706,244.0,0.88,0.203,29.6
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 03:29:47,13347.364,0.0,645.772,1599.441,14131.75,244.1,0.72,0.101,44.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 03:38:07,13347.378,0.0,645.772,1599.459,14131.772,243.8,0.71,0.097,43.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 03:54:47,13347.406,0.0,645.772,1599.492,14131.817,244.2,0.93,0.214,45.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 04:13:07,13347.467,0.0,645.772,1599.501,14131.878,243.8,0.88,0.203,30.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 04:29:47,13347.499,0.0,645.772,1599.527,14131.923,243.7,0.74,0.102,47.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 04:38:07,13347.513,0.0,645.772,1599.544,14131.945,243.6,0.71,0.096,45.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 04:54:47,13347.54,0.0,645.772,1599.579,14131.989,243.8,0.71,0.097,46.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 05:13:06,13347.596,0.0,645.772,1599.592,14132.049,244.0,0.88,0.202,31.1
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 05:29:46,13347.637,0.0,645.772,1599.612,14132.099,244.0,0.86,0.199,46.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 05:38:06,13347.65,0.0,645.772,1599.629,14132.12,242.5,0.55,0.058,17.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 05:54:46,13347.674,0.0,645.772,1599.663,14132.162,242.8,0.72,0.097,48.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 06:13:05,13347.724,0.0,645.772,1599.683,14132.219,242.3,0.89,0.203,33.7
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 06:29:45,13347.773,0.0,645.772,1599.696,14132.272,241.3,0.89,0.2,46.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 06:38:05,13347.783,0.0,645.772,1599.713,14132.291,240.8,0.55,0.057,17.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 06:54:45,13347.806,0.0,645.772,1599.746,14132.332,240.9,0.73,0.098,51.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 07:13:07,13347.849,0.0,645.772,1599.771,14132.386,240.2,0.92,0.202,54.4
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 07:29:47,13347.905,0.0,645.772,1599.779,14132.442,239.8,0.9,0.202,35.6
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 07:38:07,13347.918,0.0,645.772,1599.795,14132.463,240.4,0.71,0.094,49.3
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 07:54:47,13347.944,0.0,645.772,1599.828,14132.505,240.4,0.71,0.094,49.9
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 08:13:07,13347.976,0.0,645.772,1599.86,14132.553,241.4,0.91,0.203,52.0
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 08:29:47,13348.032,0.0,645.772,1599.867,14132.61,240.7,0.9,0.2,36.2
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 08:38:07,13348.053,0.0,645.772,1599.877,14132.635,240.8,0.7,0.094,47.5
RMT-APL-01-MDB5-APR62-01-50002758-DL3,2024-11-20 08:54:47,13348.505,0.0,645.772,1599.906,14133.099,239.7,24.08,5.764,47.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 06:42:00,16012.74,0.082,2143.558,1778.887,17043.135,238.9,0.32,0.065,49.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 06:59:59,16012.781,0.082,2143.569,1778.889,17043.178,239.6,0.76,0.169,50.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 07:14:00,16012.799,0.082,2143.57,1778.894,17043.197,238.9,0.32,0.167,49.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 07:28:00,16012.814,0.082,2143.57,1778.899,17043.213,240.3,0.32,0.066,49.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 07:42:00,16012.852,0.082,2143.583,1778.899,17043.253,239.8,0.75,0.169,16.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 07:59:59,16012.873,0.082,2143.583,1778.905,17043.274,239.2,0.32,0.065,49.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 08:13:59,16012.895,0.082,2143.587,1778.909,17043.298,238.2,0.76,0.17,47.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 08:27:59,16012.927,0.082,2143.596,1778.91,17043.332,238.3,0.75,0.167,48.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 08:41:59,16012.942,0.082,2143.596,1778.916,17043.348,238.0,0.32,0.065,47.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 08:59:59,16012.977,0.082,2143.604,1778.919,17043.384,238.5,0.74,0.166,46.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 09:13:59,16013.001,0.082,2143.609,1778.922,17043.409,238.6,0.74,0.166,48.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 09:27:59,16013.016,0.082,2143.609,1778.927,17043.425,241.0,0.32,0.066,46.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 09:41:59,16013.049,0.082,2143.618,1778.928,17043.46,240.6,0.75,0.169,42.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 09:59:59,16013.232,0.082,2143.622,1778.933,17043.646,240.9,14.64,3.515,47.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 10:13:59,16013.737,0.082,2143.623,1778.935,17044.15,240.9,14.62,3.515,48.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 10:27:59,16013.774,0.082,2143.635,1778.935,17044.189,240.6,0.75,0.169,45.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 10:41:59,16013.789,0.082,2143.635,1778.94,17044.205,240.3,0.32,0.065,46.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 10:59:59,16013.82,0.082,2143.641,1778.944,17044.238,241.1,0.74,0.065,44.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 11:14:00,16013.849,0.082,2143.649,1778.946,17044.268,241.3,0.74,0.168,45.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 11:28:00,16013.864,0.082,2143.649,1778.951,17044.284,241.6,0.32,0.066,44.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 11:42:00,16013.893,0.082,2143.656,1778.953,17044.315,241.7,0.75,0.168,43.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 11:59:59,16013.923,0.082,2143.662,1778.958,17044.346,242.0,0.75,0.167,44.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 12:00:00,,,,,,,,0.065,42.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 12:29:00,16013.991,0.082,2143.687,1778.962,17044.421,240.7,1.05,0.225,33.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 12:43:00,16014.02,0.082,2143.695,1778.962,17044.45,240.6,0.56,0.123,34.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 12:59:59,16014.063,0.082,2143.711,1778.962,17044.497,240.1,1.06,0.223,33.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 13:13:59,16014.108,0.082,2143.731,1778.962,17044.546,240.6,1.06,0.224,33.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 13:27:59,16014.136,0.082,2143.74,1778.962,17044.575,240.5,0.55,0.119,34.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 13:41:59,16014.18,0.082,2143.761,1778.962,17044.624,240.1,1.05,0.22,33.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 13:59:59,16014.225,0.082,2143.779,1778.962,17044.673,240.1,1.05,0.22,34.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 14:13:59,16014.255,0.082,2143.788,1778.962,17044.704,239.9,1.1,0.234,34.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 14:27:59,16014.307,0.082,2143.814,1778.962,17044.763,240.0,1.06,0.225,15.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 14:41:59,16014.326,0.082,2143.816,1778.966,17044.783,240.3,0.49,0.106,47.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 14:59:59,16014.356,0.082,2143.822,1778.97,17044.814,239.5,0.75,0.167,47.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 15:13:59,16014.422,0.082,2143.828,1778.973,17044.881,238.6,1.8,0.426,18.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 15:27:59,16014.477,0.082,2143.83,1778.978,17044.937,238.5,1.8,0.425,42.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 15:41:59,16014.524,0.082,2143.842,1778.978,17044.985,238.4,0.91,0.206,17.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 15:59:59,16014.571,0.082,2143.855,1778.979,17045.034,238.5,0.83,0.187,18.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 16:14:00,16014.586,0.082,2143.855,1778.984,17045.05,238.0,0.32,0.064,48.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 16:28:00,16014.62,0.082,2143.865,1778.985,17045.086,238.3,0.83,0.186,19.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 16:42:00,16014.646,0.082,2143.871,1778.988,17045.113,238.2,0.76,0.167,52.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 16:59:59,16014.669,0.082,2143.873,1778.993,17045.137,236.9,0.75,0.062,52.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 17:14:00,16014.706,0.082,2143.886,1778.993,17045.176,239.5,0.75,0.165,54.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 17:28:00,16014.72,0.082,2143.886,1778.998,17045.191,239.5,0.31,0.062,54.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 17:42:00,16014.744,0.082,2143.89,1779.001,17045.216,240.0,0.75,0.166,53.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 17:59:59,16014.78,0.082,2143.901,1779.003,17045.254,239.8,0.75,0.166,21.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 18:14:00,16014.805,0.082,2143.908,1779.004,17045.281,239.6,1.51,0.324,58.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 18:28:00,16014.853,0.082,2143.935,1779.004,17045.336,239.0,1.0,0.205,15.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 18:42:00,16014.885,0.082,2143.95,1779.004,17045.372,238.7,0.99,0.203,32.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 18:59:59,16014.93,0.082,2143.967,1779.004,17045.419,240.1,1.14,0.125,35.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 19:14:00,16014.987,0.082,2143.992,1779.004,17045.482,240.9,1.25,0.275,40.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 19:28:00,16015.012,0.082,2143.996,1779.007,17045.508,241.1,0.66,0.142,48.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 19:42:00,16015.042,0.082,2144.002,1779.009,17045.539,241.4,0.83,0.188,48.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 19:59:59,16015.716,0.082,2144.014,1779.01,17046.214,241.4,15.2,3.662,18.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 20:14:00,16015.741,0.082,2144.017,1779.013,17046.239,242.7,0.62,0.136,53.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 20:28:00,16015.791,0.082,2144.037,1779.013,17046.293,242.6,1.19,0.259,20.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 20:42:00,16015.838,0.082,2144.054,1779.013,17046.343,242.8,1.18,0.257,42.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 20:59:59,16015.887,0.082,2144.069,1779.013,17046.395,242.2,1.18,0.15,43.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 21:14:00,16015.944,0.082,2144.094,1779.013,17046.457,240.0,1.17,0.253,43.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 21:28:00,16015.979,0.082,2144.102,1779.013,17046.493,240.5,0.69,0.148,43.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 21:42:00,16016.023,0.082,2144.117,1779.013,17046.54,240.7,1.18,0.254,41.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 21:59:59,16016.094,0.082,2144.147,1779.013,17046.617,241.0,1.21,0.262,42.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 22:13:59,16016.129,0.082,2144.155,1779.013,17046.653,240.5,0.69,0.15,42.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 22:27:59,16016.177,0.082,2144.174,1779.013,17046.705,240.9,1.18,0.254,42.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 22:41:59,16016.223,0.082,2144.193,1779.013,17046.755,241.8,1.09,0.234,37.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 22:59:59,16016.265,0.082,2144.205,1779.013,17046.798,241.8,1.1,0.236,37.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 23:13:59,16016.319,0.082,2144.231,1779.013,17046.859,241.4,1.1,0.235,15.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 23:27:59,16016.354,0.082,2144.242,1779.013,17046.896,240.8,0.6,0.132,37.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 23:41:59,16016.387,0.082,2144.252,1779.013,17046.93,241.4,1.09,0.235,37.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-18 23:59:59,16016.453,0.082,2144.282,1779.013,17047.002,241.6,1.09,0.234,13.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 00:14:00,16016.484,0.082,2144.29,1779.013,17047.034,242.1,0.61,0.132,37.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 00:44:13,16016.578,0.082,2144.329,1779.013,17047.137,242.3,1.09,0.235,35.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 00:59:59,16016.613,0.082,2144.338,1779.013,17047.173,242.1,0.64,0.132,35.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 01:14:00,16016.665,0.082,2144.359,1779.013,17047.229,242.5,1.12,0.243,39.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 01:28:00,16016.691,0.082,2144.363,1779.017,17047.256,243.5,0.84,0.193,48.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 01:42:00,16016.708,0.082,2144.363,1779.022,17047.274,242.9,0.37,0.076,47.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 01:59:59,16016.758,0.082,2144.378,1779.023,17047.327,243.3,0.78,0.178,14.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 02:14:00,16016.775,0.082,2144.378,1779.028,17047.345,240.7,0.37,0.074,49.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 02:28:00,16016.8,0.082,2144.382,1779.032,17047.371,239.8,0.79,0.178,50.2
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 02:42:00,16016.837,0.082,2144.392,1779.033,17047.409,239.8,0.78,0.176,51.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 02:59:59,16016.869,0.082,2144.395,1779.036,17047.442,241.2,0.79,0.175,49.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 03:13:59,16016.914,0.082,2144.417,1779.036,17047.492,241.1,1.09,0.233,12.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 03:27:59,16016.965,0.082,2144.438,1779.036,17047.548,240.5,1.01,0.212,31.8
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 03:41:59,16017.014,0.082,2144.452,1779.036,17047.598,241.1,0.95,0.209,30.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 03:59:59,16017.102,0.082,2144.491,1779.036,17047.695,241.1,1.45,0.314,20.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 04:13:59,16017.152,0.082,2144.506,1779.036,17047.747,241.0,0.95,0.21,30.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 04:27:59,16017.205,0.082,2144.523,1779.036,17047.802,240.8,1.44,0.309,30.7
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 04:41:59,16017.276,0.082,2144.555,1779.036,17047.88,240.7,1.44,0.31,30.9
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 04:59:59,16017.338,0.082,2144.573,1779.036,17047.945,241.1,0.94,0.207,30.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 05:14:00,16017.53,0.082,2144.597,1779.036,17048.14,240.3,9.92,2.372,30.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 05:28:00,16017.599,0.082,2144.623,1779.036,17048.214,240.2,1.49,0.325,30.3
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 05:42:00,16017.65,0.082,2144.636,1779.036,17048.267,239.9,1.0,0.221,32.1
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 05:59:59,16018.096,0.082,2144.668,1779.036,17048.718,239.5,15.66,0.322,32.6
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 06:14:00,16018.669,0.082,2144.692,1779.036,17049.29,239.2,23.98,5.716,32.0
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 06:28:00,16018.717,0.082,2144.706,1779.036,17049.34,238.7,0.95,0.205,33.4
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 06:42:00,16018.785,0.082,2144.735,1779.036,17049.413,238.5,1.44,0.307,21.5
RMT-APL-01-MDB5-APR63-01-50002679-DL1,2024-11-19 06:59:59,16018.86,0.082,2144.762,1779.036,17049.494,238.4,1.43,0.305,32.6
